,T_ext,T_ext1,T_ext2
7898,-13.9,-2.395961104,-10.13411094
7899,-15,-2.690497795,-10.90039045
7900,-15.6,-2.994973192,-11.50029409
7901,-15.6,-3.309877028,-11.81387593
7902,-15.6,-3.628847418,-12.04135371
7903,-16.1,-3.943752082,-12.43499481
7904,-16.1,-4.247941282,-12.65127997
7905,-14.4,-4.533671653,-12.10195361
7906,-12.2,-4.785729889,-11.10586479
7907,-10.6,-4.983014579,-10.17291733
7908,-8.9,-5.108194698,-9.153259452
7909,-7.8,-5.160241498,-8.326681429
7910,-7.2,-5.148423834,-7.736779676
7911,-7.8,-5.092582472,-7.712254314
7912,-8.9,-5.018698904,-8.069559529
7913,-10.6,-4.958196192,-8.828649294
7914,-11.1,-4.931738777,-9.244095685
7915,-12.2,-4.95180743,-9.863147508
7916,-12.2,-5.012614979,-10.08653337
7917,-12.2,-5.10391495,-10.21640779
7918,-10.6,-5.205105323,-9.63393032
7919,-9.4,-5.296336757,-9.001811083
7920,-7.2,-5.351996256,-7.882331717
7921,-7.2,-5.362581316,-7.514999594
7922,-6.7,-5.326422252,-7.104876452
7923,-7.2,-5.261946923,-7.121691647
7924,-7.2,-5.186151097,-7.055246669
7925,-6.7,-5.110375334,-6.781702209
7926,-6.7,-5.039642999,-6.666376673
7927,-6.1,-4.969669437,-6.336109987
7928,-5.6,-4.897765525,-5.991685857
7929,-5,-4.819359763,-5.590168925
7930,-4.4,-4.730478813,-5.165346931
7931,-3.3,-4.625866985,-4.515279082
7932,-3.3,-4.506685683,-4.255794881
7933,-3.3,-4.375049324,-4.091073616
7934,-3.3,-4.239232689,-3.968661236
7935,-2.8,-4.105734627,-3.66071804
7936,-2.2,-3.974978913,-3.265747549
7937,-2.8,-3.847835176,-3.343677552
7938,-2.8,-3.724449434,-3.298672131
7939,-3.3,-3.613199658,-3.455192584
7940,-3.9,-3.52051309,-3.718889719
7941,-4.4,-3.450655241,-3.989939243
7942,-6.1,-3.414694342,-4.78655096
7943,-7.2,-3.417659148,-5.496610353
7944,-7.8,-3.46111216,-6.014886638
7945,-8.3,-3.543779833,-6.455187217
7946,-8.3,-3.653232804,-6.664002622
7947,-7.8,-3.775727802,-6.59365398
7948,-7.8,-3.89978367,-6.638231924
7949,-8.3,-4.018004638,-6.902062975
7950,-11.1,-4.140450846,-8.192829861
7951,-12.8,-4.283694946,-9.331781041
7952,-12.8,-4.464871834,-9.784321052
7953,-11.7,-4.6789495,-9.602810354
7954,-9.4,-4.893774373,-8.704772781
7955,-7.8,-5.073761731,-7.839189193
7956,-6.7,-5.193275408,-7.118037913
7957,-5.6,-5.246020764,-6.397957216
7958,-5,-5.241573083,-5.87046265
7959,-5.6,-5.196092424,-5.889172722
7960,-5.6,-5.127384549,-5.815333397
7961,-7.2,-5.061858998,-6.421168995
7962,-6.7,-5.008491055,-6.351487789
7963,-7.8,-4.981192111,-6.808843021
7964,-8.9,-4.982172934,-7.403821777
7965,-8.3,-5.007187956,-7.352786182
7966,-7.8,-5.052023517,-7.180941222
7967,-8.3,-5.10530537,-7.367929915
7968,-8.9,-5.159439998,-7.682202533
7969,-10,-5.223608566,-8.257793209
7970,-10.6,-5.305584647,-8.714482631
7971,-11.7,-5.412089329,-9.37298202
7972,-11.1,-5.538950719,-9.382170103
7973,-12.2,-5.684327857,-9.936594337
7974,-12.2,-5.838028941,-10.15639257
7975,-12.2,-5.996849817,-10.29990956
7976,-11.1,-6.152292299,-9.946935969
7977,-7.2,-6.279364226,-8.2594468
7978,-3.9,-6.346266523,-6.39473139
7979,-1.1,-6.317512539,-4.577074651
7980,0,-6.183040373,-3.41358302
7981,0,-5.960823275,-2.859086462
7982,0.6,-5.682825372,-2.240357797
7983,0.6,-5.383622396,-1.893717769
7984,-1.1,-5.091610772,-2.35458706
7985,-1.7,-4.825504532,-2.612873646
7986,-3.9,-4.611246986,-3.552877551
7987,-6.1,-4.464195522,-4.717008506
7988,-7.2,-4.392600624,-5.547240841
7989,-7.2,-4.393864974,-5.870335825
7990,-7.8,-4.45183855,-6.310421214
7991,-7.2,-4.539040741,-6.259164971
7992,-7.2,-4.638243258,-6.318188097
7993,-8.3,-4.741589113,-6.842431211
7994,-8.9,-4.845841969,-7.284729054
7995,-8.3,-4.955107945,-7.224124658
7996,-8.3,-5.068321171,-7.276913972
7997,-7.8,-5.174391925,-7.124027513
7998,-6.7,-5.260716397,-6.651463137
7999,-3.3,-5.309535146,-5.098377761
8000,-2.2,-5.3083292,-4.164584935
8001,-1.1,-5.238953372,-3.320157052
8002,0.6,-5.103861131,-2.237823832
8003,1.1,-4.918343137,-1.583952356
8004,1.1,-4.696285009,-1.241379644
8005,1.7,-4.452727823,-0.749208497
8006,2.2,-4.20230296,-0.279109591
8007,2.2,-3.952811801,-0.027272245
8008,1.7,-3.710578531,-0.05226094
8009,1.7,-3.482509899,0.036125375
8010,1.7,-3.274891384,0.130232263
8011,2.2,-3.085605649,0.428237363
8012,2.2,-2.910760849,0.569281345
8013,2.2,-2.745530405,0.673026003
8014,2.5,-2.587582456,0.885014481
8015,2.8,-2.436025569,1.121971308
8016,3.1,-2.287988157,1.369241858
8017,3.5,-2.140074476,1.66422326
8018,3.8,-1.990366329,1.932906395
8019,4.1,-1.837689259,2.198070023
8020,4.4,-1.682115113,2.462812147
8021,6.1,-1.517355622,3.31729158
8022,6.1,-1.342675885,3.629185953
8023,5,-1.159421238,3.359048964
8024,8.3,-0.960673724,4.756570903
8025,6.7,-0.763353614,4.534825591
8026,6.7,-0.559012432,4.600739139
8027,3.3,-0.374579623,3.256683926
8028,3.3,-0.226729639,2.919810779
8029,3.3,-0.13012994,2.775713962
8030,3.9,-0.072157192,2.951143738
8031,3.9,-0.032163436,2.979740748
8032,3.3,0.001942675,2.737463945
8033,2.8,0.03142382,2.460160168
8034,1.7,0.046971426,1.903357313
8035,2.2,0.047901381,1.92718677
8036,2.2,0.033855977,1.884891359
8037,2.2,0.014549297,1.847077374
8038,2.8,-0.000272635,2.069646339
8039,2.2,-0.010940405,1.867039048
8040,1.7,-0.017735103,1.601848265
8041,1.7,-0.025798245,1.511436415
8042,1.1,-0.041866904,1.207127302
8043,1.1,-0.065419635,1.097490864
8044,1.1,-0.095425019,1.032225815
8045,1.1,-0.128744,0.985859638
8046,1.1,-0.161429591,0.95035002
8047,0,-0.196257004,0.458799274
8048,0,-0.235169613,0.299783146
8049,0,-0.282297942,0.20939383
8050,0.6,-0.332530989,0.398650204
8051,0.6,-0.379030841,0.424167962
8052,0,-0.418900996,0.171200828
8053,0,-0.453340274,0.090406159
8054,0.6,-0.485046956,0.295792663
8055,1.1,-0.511098404,0.546058312
8056,-0.6,-0.533901714,-0.096322871
8057,-0.6,-0.555098789,-0.27031908
8058,-1.1,-0.587633888,-0.568886518
8059,-1.1,-0.632758522,-0.688552364
8060,-1.7,-0.689694554,-1.016123117
8061,-2.8,-0.759829349,-1.608226026
8062,-3.9,-0.849955478,-2.289058875
8063,-4.4,-0.963641157,-2.767505946
8064,-6.1,-1.106851253,-3.712044106
8065,-6.7,-1.277334314,-4.329303233
8066,-7.2,-1.475284064,-4.841874458
8067,-7.8,-1.693685822,-5.363496976
8068,-6.1,-1.914134483,-4.913789457
8069,-5,-2.119562806,-4.431287147
8070,-5,-2.294530167,-4.337219818
8071,-5.6,-2.435241064,-4.572213251
8072,-4.4,-2.545254428,-4.14819697
8073,-1.1,-2.62172479,-2.666420724
8074,0,-2.649682013,-1.765104626
8075,1.1,-2.611724836,-0.942664804
8076,2.2,-2.512736489,-0.130165821
8077,3.9,-2.362400119,0.940513316
8078,4.4,-2.169752553,1.590311184
8079,3.9,-1.947383721,1.721378388
8080,4.4,-1.709830211,2.1099866
8081,3.3,-1.480263511,1.862421247
8082,2.8,-1.270308916,1.679141897
8083,2.8,-1.088736474,1.680255962
8084,2.2,-0.939867366,1.461829678
8085,1.7,-0.820661382,1.219320677
8086,1.1,-0.730662194,0.909019098
8087,1.7,-0.663900973,1.070484457
8088,2.2,-0.612914643,1.313898067
8089,2.2,-0.566308412,1.39271338
8090,2.2,-0.516488183,1.438733467
8091,2.2,-0.463990952,1.472428923
8092,1.7,-0.414177637,1.289064881
8093,1.7,-0.369217922,1.250481118
8094,1.1,-0.334548487,0.985892535
8095,1.1,-0.311524696,0.908688275
8096,0.6,-0.302592963,0.660211259
8097,-1.1,-0.312137576,-0.140237421
8098,1.1,-0.332131512,0.528794112
8099,3.3,-0.350024859,1.58466212
8100,3.3,-0.34571771,1.90156207
8101,3.9,-0.302353505,2.318085501
8102,3.3,-0.229794071,2.245775546
8103,2.8,-0.144755591,2.076893922
8104,1.7,-0.068688018,1.598919577
8105,0.6,-0.016154842,1.010121248
8106,0,0.004316212,0.566953518
8107,0,-0.005710535,0.392474946
8108,-0.6,-0.039596482,0.03671856
8109,-1.7,-0.098934665,-0.571632197
8110,-2.8,-0.182465733,-1.262405096
8111,-2.8,-0.284337732,-1.536717861
8112,0,-0.391432114,-0.529055194
8113,0,-0.488533589,-0.308965177
8114,0,-0.553732394,-0.226943792
8115,0,-0.589148755,-0.188212949
8116,-1.7,-0.617350614,-0.884068777
8117,-2.8,-0.653361856,-1.546164774
8118,-3.9,-0.714877439,-2.248623459
8119,-4.4,-0.80935367,-2.734968258
8120,-4.4,-0.932363987,-2.966117775
8121,-2.8,-1.065534174,-2.447305596
8122,-0.6,-1.183677099,-1.440896916
8123,1.1,-1.258566447,-0.444994491
8124,2.2,-1.271885222,0.359066976
8125,2.2,-1.226271651,0.680993523
8126,3.3,-1.132963264,1.337617906
8127,2.2,-1.015931056,1.145893848
8128,0.6,-0.896067847,0.510642423
8129,-1.7,-0.803215563,-0.596428993
8130,-2.2,-0.757619793,-1.137637948
8131,-3.9,-0.773421694,-2.080903478
8132,-3.9,-0.839599806,-2.426131632
8133,-3.9,-0.944003985,-2.628913459
8134,-2.8,-1.063827263,-2.307995506
8135,-2.2,-1.178572785,-2.02829975
8136,-1.7,-1.27126402,-1.760353769
8137,-1.7,-1.337007123,-1.686047641
8138,-1.7,-1.380037785,-1.655936511
8139,-1.7,-1.40787899,-1.642518472
8140,-1.7,-1.427370287,-1.63686058
8141,-1.7,-1.442762465,-1.635046147
8142,-1.1,-1.453375317,-1.382559792
8143,0,-1.452455156,-0.846548666
8144,0.6,-1.434932789,-0.421217708
8145,1.7,-1.391404247,0.210580246
8146,3.3,-1.313410692,1.122469336
8147,4.4,-1.199435206,1.926977021
8148,5.6,-1.044858014,2.774438107
8149,7.2,-0.847636514,3.815743323
8150,6.7,-0.61786909,4.042887975
8151,6.7,-0.367013679,4.26517086
8152,6.1,-0.119288316,4.193867951
8153,5,0.108299571,3.807002788
8154,4.4,0.303689367,3.507680654
8155,5,0.464552465,3.700166503
8156,5,0.59509611,3.766305258
8157,5,0.706187662,3.815262219
8158,5,0.808199519,3.858394889
8159,5,0.905742324,3.897368483
8160,5,0.997424149,3.932830984
8161,5,1.082647627,3.965286315
8162,5,1.162415481,3.995118684
8163,5,1.237324526,4.022619624
8164,5,1.307984077,4.048034758
8165,5,1.374775229,4.071581626
8166,5,1.437991446,4.093456468
8167,5,1.497151417,4.113832997
8168,5,1.552981528,4.132857558
8169,5.6,1.610120478,4.403273234
8170,6.1,1.671649314,4.704483798
8171,7.8,1.746819812,5.536334875
8172,8.9,1.845494108,6.281911275
8173,9.4,1.977774148,6.79202509
8174,9.4,2.138757998,7.041122633
8175,11.1,2.324397796,7.92686081
8176,9.4,2.517082371,7.551428553
8177,8.3,2.707481036,7.094786027
8178,7.8,2.87322975,6.801788699
8179,6.1,2.994035081,6.012481595
8180,5.6,3.074125751,5.570365125
8181,6.7,3.120824211,5.859767951
8182,5.6,3.13831437,5.43380182
8183,5,3.140637501,5.052069477
8184,3.3,3.122236211,4.192942912
8185,3.3,3.079856466,3.898445191
8186,2.8,3.010494506,3.519312454
8187,2.8,2.923113372,3.340817399
8188,2.8,2.827734908,3.220439812
8189,2.2,2.729259722,2.876455242
8190,2.2,2.631825138,2.729250339
8191,1.7,2.533263333,2.419494867
8192,1.7,2.435005452,2.281095619
8193,1.7,2.338154789,2.186307206
8194,1.7,2.244473238,2.112485123
8195,1.7,2.156974217,2.051988381
8196,1.7,2.077031792,2.001008496
8197,1.7,2.004439343,1.957315761
8198,1.7,1.938803442,1.919465806
8199,1.7,1.879577928,1.886441773
8200,0,1.818397403,1.141692343
8201,-1.1,1.746851996,0.443305216
8202,-1.7,1.651976003,-0.077197181
8203,-2.2,1.528955775,-0.525259141
8204,-1.7,1.38758974,-0.533328913
8205,-2.8,1.233848494,-1.085184131
8206,-2.2,1.079273422,-1.052202724
8207,-2.2,0.924978279,-1.122666208
8208,-2.2,0.778501691,-1.195411037
8209,-2.8,0.642085052,-1.513924644
8210,-1.7,0.521601976,-1.183685272
8211,-3.3,0.401529668,-1.81296142
8212,-4.4,0.280567513,-2.475226265
8213,-5.6,0.1460323,-3.233490012
8214,-6.1,-0.013108153,-3.749643231
8215,-6.1,-0.195535918,-4.005466309
8216,-5.6,-0.389557996,-3.971891273
8217,-3.9,-0.57409415,-3.331803508
8218,-2.2,-0.726827282,-2.486933361
8219,-1.7,-0.831674126,-2.031672475
8220,-1.7,-0.885320942,-1.855367502
8221,-1.7,-0.900998188,-1.757999382
8222,-1.7,-0.897035636,-1.69599777
8223,-2.2,-0.887764659,-1.863645587
8224,-2.2,-0.881546961,-1.89387593
8225,-2.8,-0.883754258,-2.154716705
8226,-3.9,-0.903189179,-2.694420201
8227,-5,-0.94503428,-3.332748667
8228,-6.7,-1.020883673,-4.281276174
8229,-7.2,-1.135502052,-4.8390558
8230,-7.2,-1.284539475,-5.108016506
8231,-6.1,-1.451196631,-4.825492007
8232,-6.7,-1.621281975,-5.079417218
8233,-7.2,-1.781631021,-5.403697685
8234,-7.2,-1.933360944,-5.550093387
8235,-7.8,-2.084421887,-5.906136614
8236,-7.8,-2.234768401,-6.063393483
8237,-7.8,-2.384728995,-6.172536198
8238,-8.3,-2.53386339,-6.469960225
8239,-8.3,-2.679841815,-6.604717604
8240,-8.3,-2.823558527,-6.700287181
8241,-6.7,-2.95660619,-6.103867967
8242,-5,-3.06535353,-5.256396912
8243,-3.3,-3.130610059,-4.285141413
8244,-1.7,-3.138111501,-3.274828139
8245,-1.1,-3.087238553,-2.638107784
8246,-0.6,-2.985859556,-2.12619628
8247,-0.6,-2.851374528,-1.867126042
8248,-1.7,-2.706546457,-2.152345504
8249,-4.4,-2.5798272,-3.289045789
8250,-6.1,-2.498420434,-4.29955049
8251,-6.7,-2.480946266,-4.892192545
8252,-7.2,-2.526331385,-5.359354304
8253,-5.6,-2.606730237,-4.904850638
8254,-5,-2.69699473,-4.598345576
8255,-5,-2.775865362,-4.527633668
8256,-5,-2.834132995,-4.505035398
8257,-5,-2.877428519,-4.498920939
8258,-6.1,-2.918730535,-4.963024043
8259,-7.2,-2.968519389,-5.566023314
8260,-7.2,-3.03367129,-5.778261996
8261,-7.8,-3.121525414,-6.15505523
8262,-8.3,-3.227162102,-6.527673557
8263,-7.2,-3.33845134,-6.233268716
8264,-7.2,-3.450686894,-6.211525683
8265,-5,-3.544359954,-5.302165276
8266,-3.9,-3.606419759,-4.592645589
8267,-2.8,-3.621413763,-3.878520016
8268,-1.7,-3.586060129,-3.140773301
8269,0,-3.502869007,-2.126729185
8270,0,-3.380618752,-1.732900313
8271,0,-3.226834992,-1.490878609
8272,-1.1,-3.062675134,-1.778955673
8273,-2.8,-2.91373157,-2.493941343
8274,-5,-2.806695132,-3.589552599
8275,-6.7,-2.761660584,-4.639844308
8276,-7.2,-2.784119377,-5.229206846
8277,-7.2,-2.864803465,-5.505992775
8278,-6.7,-2.979933254,-5.47365159
8279,-7.2,-3.108722534,-5.752413017
8280,-8.3,-3.241097246,-6.346598713
8281,-8.3,-3.376361949,-6.576355757
8282,-7.8,-3.515771477,-6.512564229
8283,-7.8,-3.654381119,-6.561630284
8284,-8.3,-3.785409187,-6.829449129
8285,-7.8,-3.905866697,-6.734506776
8286,-8.3,-4.020653316,-6.96465435
8287,-7.8,-4.125989555,-6.849226409
8288,-7.2,-4.221170664,-6.601485784
8289,-5,-4.293854401,-5.622978586
8290,-2.2,-4.324177025,-4.158760318
8291,0,-4.289150756,-2.744260988
8292,1.1,-4.177974544,-1.739917195
8293,1.7,-3.997488741,-1.028171698
8294,2.2,-3.765808019,-0.444470239
8295,1.7,-3.511555368,-0.332919935
8296,1.1,-3.25656177,-0.413891129
8297,0.6,-3.019861625,-0.545731563
8298,0,-2.815632986,-0.766943011
8299,-0.6,-2.650016772,-1.037009242
8300,-0.6,-2.518884865,-1.089846351
8301,0,-2.415498864,-0.84408701
8302,0,-2.329640159,-0.761393138
8303,0,-2.249096627,-0.707990525
8304,0,-2.171805724,-0.665597657
8305,0,-2.098828163,-0.629660777
8306,0,-2.030622152,-0.598250729
8307,0,-1.967112648,-0.570330481
8308,-0.6,-1.910989802,-0.797889508
8309,-1.1,-1.865894216,-1.059773481
8310,-1.1,-1.83414528,-1.13957672
8311,-0.6,-1.813221749,-0.968196576
8312,-0.6,-1.798705503,-0.929647156
8313,0,-1.780129527,-0.659685423
8314,0,-1.755254369,-0.574484857
8315,1.1,-1.717050674,-0.064110084
8316,1.7,-1.663743592,0.357027592
8317,2.2,-1.590525595,0.737809468
8318,2.2,-1.498688922,0.905974198
8319,2.2,-1.394514644,1.016301765
8320,1.7,-1.288664628,0.888972077
8321,0,-1.19641938,0.178575749
8322,-0.6,-1.12890976,-0.259722974
8323,-0.6,-1.094685551,-0.416257943
8324,-0.6,-1.089551001,-0.500881605
8325,0,-1.098384183,-0.302246171
8326,0,-1.109835503,-0.265955932
8327,-1.1,-1.121135928,-0.718522233
8328,-1.7,-1.13739288,-1.103129649
8329,-1.1,-1.162924073,-0.994179289
8330,-1.1,-1.197296287,-1.005436545
8331,-1.1,-1.232586198,-1.026800527
8332,-1.7,-1.266382863,-1.299659505
8333,-1.7,-1.300264365,-1.391591368
8334,-1.7,-1.336981557,-1.445909493
8335,-1.1,-1.372959566,-1.232480348
8336,-1.1,-1.404187783,-1.1891195
8337,-1.1,-1.426613197,-1.17549912
8338,0,-1.436148993,-0.707788239
8339,0,-1.43370656,-0.571218358
8340,0,-1.415861245,-0.500992618
8341,0.6,-1.38457796,-0.20271471
8342,0.6,-1.345457967,-0.095585303
8343,0.6,-1.29894253,-0.031127389
8344,0,-1.251168515,-0.237109682
8345,-0.6,-1.211760986,-0.527164479
8346,-3.3,-1.199417011,-1.74662261
8347,-3.9,-1.222137843,-2.371225763
8348,-6.7,-1.300545855,-3.820974289
8349,-8.3,-1.437730673,-5.008901757
8350,-8.9,-1.633728447,-5.760608464
8351,-8.3,-1.874298503,-5.89851572
8352,-8.3,-2.135547855,-6.09585217
8353,-9.4,-2.398010273,-6.729645462
8354,-9.4,-2.651524616,-7.01016212
8355,-9.4,-2.899117998,-7.205689134
8356,-10.6,-3.143619625,-7.866450198
8357,-10.6,-3.38122491,-8.144499141
8358,-10,-3.614422754,-8.080919677
8359,-10,-3.838402408,-8.155652783
8360,-10,-4.043549219,-8.240798207
8361,-10,-4.230940481,-8.32146443
8362,-8.9,-4.39844055,-7.932360073
8363,-7.8,-4.540377577,-7.400909033
8364,-7.2,-4.648769764,-7.00289895
8365,-6.7,-4.719203306,-6.656153231
8366,-6.1,-4.755112372,-6.272318859
8367,-5.6,-4.76243239,-5.914411201
8368,-6.1,-4.750811341,-5.977138002
8369,-7.8,-4.735750682,-6.663772307
8370,-8.3,-4.733034024,-7.052033759
8371,-7.8,-4.752901067,-6.985629334
8372,-7.8,-4.792666402,-7.006321195
8373,-7.8,-4.840374122,-7.030436792
8374,-7.8,-4.889485264,-7.051717009
8375,-7.8,-4.937046199,-7.070521068
8376,-7.8,-4.982783996,-7.08745928
8377,-7.8,-5.027765406,-7.102943218
8378,-8.3,-5.072866745,-7.327778164
8379,-10,-5.12946421,-8.118595126
8380,-11.1,-5.20722042,-8.836261115
8381,-11.7,-5.315663733,-9.367491285
8382,-12.2,-5.456801149,-9.822724661
8383,-12.8,-5.623751964,-10.29956669
8384,-12.8,-5.806569374,-10.52893828
8385,-11.1,-5.989816482,-9.972776725
8386,-8.9,-6.151767652,-8.961971326
8387,-7.8,-6.26797,-8.221547237
8388,-7.2,-6.323882052,-7.707526509
8389,-6.7,-6.32475117,-7.282087294
8390,-6.7,-6.288380816,-7.09187862
8391,-6.7,-6.230984801,-6.971291601
8392,-6.7,-6.165492793,-6.88439753
8393,-7.8,-6.105846199,-7.280666814
8394,-8.9,-6.062029612,-7.825855435
8395,-8.3,-6.040768362,-7.735641533
8396,-6.7,-6.036916041,-7.068793312
8397,-5.6,-6.03056206,-6.419771513
8398,-6.1,-6.005323448,-6.400924291
8399,-7.2,-5.963351055,-6.794424353
8400,-7.8,-5.922359073,-7.124607714
8401,-7.8,-5.898347244,-7.222964119
8402,-7.8,-5.894506367,-7.270389225
8403,-7.8,-5.904340925,-7.298572112
8404,-7.8,-5.92104878,-7.317450532
8405,-7.8,-5.940674955,-7.331352651
8406,-7.8,-5.961294668,-7.342393207
8407,-7.8,-5.981891833,-7.351665447
8408,-7.2,-5.999572695,-7.107130568
8409,-6.7,-6.0107691,-6.829840181
8410,-6.7,-6.012123998,-6.736086171
8411,-5.6,-5.996945007,-6.221187662
8412,-5,-5.964879032,-5.798346419
8413,-5.6,-5.917189193,-5.880806625
8414,-6.1,-5.860180335,-6.060140229
8415,-6.1,-5.806329746,-6.08452569
8416,-7.2,-5.768668548,-6.546409338
8417,-7.2,-5.748114324,-6.674176645
8418,-7.2,-5.746174653,-6.73532716
8419,-7.8,-5.761043021,-7.025060186
8420,-8.9,-5.791779325,-7.587577445
8421,-9.4,-5.84209711,-7.991330864
8422,-11.1,-5.921638969,-8.88028057
8423,-9.4,-6.019244084,-8.484734531
8424,-10,-6.133815672,-8.718785159
8425,-10.6,-6.25040085,-9.073000851
8426,-10.6,-6.364323879,-9.220097153
8427,-11.1,-6.48255366,-9.529146872
8428,-12.2,-6.608619208,-10.13063121
8429,-12.8,-6.745644464,-10.61454892
8430,-13.9,-6.901652317,-11.29816941
8431,-13.9,-7.075491164,-11.58257695
8432,-13.9,-7.263747851,-11.76803124
8433,-12.8,-7.452414252,-11.44564037
8434,-11.1,-7.621957941,-10.70843302
8435,-8.3,-7.746617964,-9.345354824
8436,-7.2,-7.808820065,-8.46374156
8437,-6.1,-7.798469172,-7.650635335
8438,-5.6,-7.726230381,-7.098528537
8439,-5.6,-7.611768675,-6.824862226
8440,-6.7,-7.479500948,-7.103957798
8441,-7.2,-7.350981516,-7.311949404
8442,-7.8,-7.245592744,-7.587253347
8443,-8.9,-7.173572676,-8.113032315
8444,-8.9,-7.134539116,-8.266988688
8445,-10,-7.130514663,-8.804314939
8446,-12.2,-7.163101703,-9.910529378
8447,-12.2,-7.232066256,-10.28243975
8448,-12.8,-7.341794425,-10.74553682
8449,-13.3,-7.481278499,-11.1756197
8450,-14.4,-7.64216843,-11.84967391
8451,-15,-7.820813009,-12.38486036
8452,-15.6,-8.017692036,-12.89713361
8453,-15.6,-8.228033226,-13.15131787
8454,-16.1,-8.446725752,-13.54116237
8455,-16.1,-8.665708548,-13.74440558
8456,-16.1,-8.880768185,-13.89425754
8457,-15,-9.083310348,-13.55314316
8458,-12.8,-9.258168365,-12.5947228
8459,-10,-9.382283822,-11.16347974
8460,-8.9,-9.436964356,-10.24549719
8461,-7.8,-9.412931498,-9.408321784
8462,-7.8,-9.326897842,-9.049178322
8463,-7.8,-9.202692798,-8.823543046
8464,-7.8,-9.063236787,-8.660647477
8465,-10.6,-8.935985131,-9.713482579
8466,-11.7,-8.839176215,-10.42006972
8467,-12.8,-8.79634392,-11.11461955
8468,-14.4,-8.815683104,-12.04259899
8469,-15,-8.889921993,-12.63698483
8470,-15.6,-9.011973632,-13.16452128
8471,-16.1,-9.169216644,-13.62879982
8472,-16.7,-9.349982021,-14.11552195
8473,-16.7,-9.544412965,-14.35390131
8474,-17.2,-9.747201083,-14.73191598
8475,-17.8,-9.953574037,-15.17822382
8476,-17.2,-10.15842978,-15.14140716
8477,-17.8,-10.36164957,-15.4737988
8478,-17.8,-10.55688182,-15.63226336
8479,-18.3,-10.74609709,-15.9593944
8480,-17.8,-10.92826523,-15.90680025
8481,-16.7,-11.09777022,-15.49695076
8482,-13.3,-11.23408304,-13.99148664
8483,-10.6,-11.31215528,-12.42338867
8484,-10,-11.31133854,-11.62628117
8485,-9.4,-11.23105014,-10.99615793
8486,-9.4,-11.09758057,-10.68020301
8487,-8.9,-10.93571239,-10.25624719
